# lat	lon	mean_z1	std_z1	mean_z2	std_z2
176.1423	-38.6728	351.63	411.51	291.73	436.55
176.1444	-38.6728	349.97	410.42	290.35	434.87
176.1465	-38.6728	347.77	407.95	288.32	431.85
176.1486	-38.6728	344.95	403.83	285.49	427.14
176.1507	-38.6728	341.38	397.68	281.69	420.31
176.1528	-38.6728	336.94	389.04	276.73	410.86
176.1549	-38.6728	331.60	377.76	270.59	398.62
176.1570	-38.6728	325.82	365.03	263.78	384.84
176.1591	-38.6728	321.15	355.39	258.18	374.29
176.1612	-38.6728	319.97	356.08	256.61	374.55
176.1633	-38.6728	322.84	369.16	259.74	387.74
176.1654	-38.6728	327.74	388.89	265.18	407.80
176.1675	-38.6728	332.79	409.56	270.73	428.80
176.1696	-38.6728	337.22	428.81	275.51	448.27
176.1717	-38.6728	340.94	446.20	279.41	465.75
176.1738	-38.6728	344.01	461.89	282.54	481.45
176.1759	-38.6728	346.57	476.20	285.07	495.70
176.1780	-38.6728	348.72	489.41	287.12	508.80
175.9700	-38.6718	347.45	541.93	299.74	552.27
175.9721	-38.6718	347.40	535.71	299.82	546.04
175.9742	-38.6718	347.35	529.57	299.91	539.88
175.9763	-38.6718	347.31	523.51	300.02	533.80
175.9784	-38.6718	347.27	517.53	300.13	527.81
175.9805	-38.6718	347.23	511.64	300.25	521.90
175.9826	-38.6718	347.20	505.84	300.38	516.09
175.9847	-38.6718	347.17	500.14	300.53	510.38
175.9868	-38.6718	347.15	494.54	300.69	504.78
175.9889	-38.6718	347.13	489.05	300.86	499.28
175.9910	-38.6718	347.12	483.67	301.05	493.90
175.9931	-38.6718	347.12	478.41	301.26	488.64
175.9952	-38.6718	347.12	473.26	301.48	483.50
175.9973	-38.6718	347.13	468.24	301.72	478.49
175.9994	-38.6718	347.16	463.35	301.98	473.61
176.0015	-38.6718	347.19	458.59	302.26	468.86
176.0036	-38.6718	347.23	453.95	302.56	464.24
176.0057	-38.6718	347.29	449.44	302.89	459.75
176.0078	-38.6718	347.36	445.06	303.23	455.38
176.0099	-38.6718	347.45	440.80	303.61	451.15
176.0120	-38.6718	347.55	436.66	304.01	447.03
176.0141	-38.6718	347.66	432.63	304.43	443.03
176.0162	-38.6718	347.80	428.71	304.89	439.14
176.0183	-38.6718	347.96	424.88	305.38	435.34
176.0204	-38.6718	348.13	421.15	305.89	431.63
176.0225	-38.6718	348.33	417.49	306.45	427.99
176.0246	-38.6718	348.55	413.89	307.03	424.41
176.0267	-38.6718	348.80	410.34	307.65	420.88
176.0288	-38.6718	349.06	406.82	308.31	417.37
176.0309	-38.6718	349.35	403.32	309.01	413.87
176.0330	-38.6718	349.67	399.83	309.75	410.36
176.0351	-38.6718	350.01	396.31	310.53	406.81
176.0372	-38.6718	350.37	392.75	311.35	403.21
176.0393	-38.6718	350.75	389.14	312.22	399.54
176.0414	-38.6718	351.15	385.45	313.13	395.76
176.0435	-38.6718	351.56	381.66	314.07	391.84
176.0456	-38.6718	351.99	377.75	315.06	387.77
176.0477	-38.6718	352.43	373.69	316.06	383.51
176.0498	-38.6718	352.87	369.47	317.09	379.01
176.0519	-38.6718	353.30	365.05	318.10	374.24
176.0540	-38.6718	353.72	360.41	319.08	369.15
176.0561	-38.6718	354.12	355.52	319.98	363.68
176.0582	-38.6718	354.48	350.36	320.73	357.75
176.0603	-38.6718	354.78	344.88	321.26	351.29
176.0624	-38.6718	355.01	339.09	321.49	344.25
176.0645	-38.6718	355.13	333.07	321.33	336.72
176.0666	-38.6718	355.10	327.20	320.81	329.28
176.0687	-38.6718	354.80	322.43	320.11	323.42
176.0708	-38.6718	354.06	320.12	319.56	321.35
176.0729	-38.6718	352.80	320.73	319.29	323.90
176.0751	-38.6718	351.11	323.19	318.97	329.43
176.0772	-38.6718	349.14	326.11	318.23	335.74
176.0793	-38.6718	347.03	328.73	316.95	341.63
176.0814	-38.6718	344.88	330.87	315.20	346.77
176.0835	-38.6718	342.88	332.71	313.16	351.25
176.0856	-38.6718	341.31	334.60	311.10	355.35
176.0877	-38.6718	340.53	337.01	309.26	359.43
176.0898	-38.6718	340.83	340.33	307.85	363.78
176.0919	-38.6718	342.22	344.66	306.91	368.54
176.0940	-38.6718	344.44	349.79	306.34	373.64
176.0961	-38.6718	347.09	355.31	305.99	378.88
176.0982	-38.6718	349.82	360.86	305.69	384.08
176.1003	-38.6718	352.35	366.16	305.34	389.08
176.1024	-38.6718	354.53	371.04	304.87	393.79
176.1045	-38.6718	356.28	375.37	304.24	398.16
176.1066	-38.6718	357.53	379.08	303.41	402.14
176.1087	-38.6718	358.24	382.09	302.33	405.69
176.1108	-38.6718	358.35	384.26	300.95	408.74
176.1129	-38.6718	357.78	385.41	299.17	411.21
176.1150	-38.6718	356.40	385.26	296.86	412.95
176.1171	-38.6718	353.96	383.34	293.80	413.70
176.1192	-38.6718	350.16	378.99	289.68	413.13
176.1213	-38.6718	344.88	371.88	284.39	411.02
176.1234	-38.6718	339.78	364.81	279.43	408.67
176.1255	-38.6718	339.65	366.55	279.18	410.41
176.1276	-38.6718	344.04	376.71	283.16	416.26
176.1297	-38.6718	348.32	387.00	287.15	422.17
176.1318	-38.6718	351.19	394.89	289.94	426.81
176.1339	-38.6718	352.83	400.56	291.68	430.20
176.1360	-38.6718	353.53	404.46	292.63	432.49
176.1381	-38.6718	353.49	406.91	292.94	433.77
176.1402	-38.6718	352.83	408.05	292.70	434.06
176.1423	-38.6718	351.62	407.94	291.90	433.27
176.1444	-38.6718	349.84	406.50	290.48	431.26
176.1465	-38.6718	347.45	403.53	288.33	427.74
176.1486	-38.6718	344.34	398.67	285.25	422.28
176.1507	-38.6718	340.32	391.31	280.98	414.19
176.1528	-38.6718	335.11	380.57	275.13	402.53
176.1549	-38.6718	328.41	365.46	267.36	386.25
176.1570	-38.6718	320.37	346.26	257.85	365.64
176.1591	-38.6718	313.09	328.88	249.11	346.96
176.1612	-38.6718	311.36	327.75	246.86	345.30
176.1633	-38.6718	316.42	347.16	252.57	365.12
176.1654	-38.6718	323.77	374.09	260.87	392.73
176.1675	-38.6718	330.43	399.58	268.27	418.75
176.1696	-38.6718	335.80	421.68	274.10	441.16
176.1717	-38.6718	340.06	440.75	278.59	460.38
176.1738	-38.6718	343.46	457.50	282.07	477.16
176.1759	-38.6718	346.23	472.50	284.80	492.10
176.1780	-38.6718	348.51	486.19	286.97	505.68
175.9700	-38.6708	347.32	539.12	299.62	549.43
175.9721	-38.6708	347.27	532.85	299.70	543.14
175.9742	-38.6708	347.22	526.66	299.79	536.92
175.9763	-38.6708	347.17	520.54	299.89	530.79
175.9784	-38.6708	347.12	514.50	299.99	524.74
175.9805	-38.6708	347.08	508.56	300.11	518.78
175.9826	-38.6708	347.04	502.71	300.24	512.91
175.9847	-38.6708	347.01	496.95	300.39	507.15
175.9868	-38.6708	346.98	491.30	300.54	501.49
175.9889	-38.6708	346.96	485.76	300.71	495.95
175.9910	-38.6708	346.95	480.34	300.90	490.52
175.9931	-38.6708	346.94	475.03	301.10	485.22
175.9952	-38.6708	346.94	469.85	301.33	480.04
175.9973	-38.6708	346.94	464.79	301.57	474.99
175.9994	-38.6708	346.96	459.87	301.83	470.07
176.0015	-38.6708	346.99	455.07	302.11	465.29
176.0036	-38.6708	347.03	450.41	302.41	460.65
176.0057	-38.6708	347.08	445.89	302.74	456.14
176.0078	-38.6708	347.14	441.49	303.09	451.77
176.0099	-38.6708	347.22	437.22	303.46	447.52
176.0120	-38.6708	347.32	433.08	303.87	443.41
176.0141	-38.6708	347.43	429.06	304.30	439.41
176.0162	-38.6708	347.56	425.14	304.76	435.53
176.0183	-38.6708	347.72	421.33	305.26	431.75
176.0204	-38.6708	347.89	417.61	305.78	428.05
176.0225	-38.6708	348.09	413.97	306.35	424.44
176.0246	-38.6708	348.31	410.39	306.95	420.88
176.0267	-38.6708	348.56	406.86	307.58	417.37
176.0288	-38.6708	348.83	403.37	308.26	413.89
176.0309	-38.6708	349.13	399.89	308.98	410.41
176.0330	-38.6708	349.45	396.41	309.74	406.92
176.0351	-38.6708	349.80	392.91	310.55	403.39
176.0372	-38.6708	350.18	389.37	311.41	399.80
176.0393	-38.6708	350.57	385.76	312.32	396.13
176.0414	-38.6708	350.99	382.06	313.27	392.34
176.0435	-38.6708	351.43	378.25	314.28	388.41
176.0456	-38.6708	351.88	374.30	315.32	384.29
176.0477	-38.6708	352.35	370.18	316.41	379.96
176.0498	-38.6708	352.82	365.87	317.52	375.37
176.0519	-38.6708	353.29	361.33	318.64	370.46
176.0540	-38.6708	353.76	356.54	319.73	365.18
176.0561	-38.6708	354.21	351.43	320.74	359.43
176.0582	-38.6708	354.62	345.96	321.61	353.11
176.0603	-38.6708	354.99	340.06	322.23	346.05
176.0624	-38.6708	355.30	333.62	322.47	338.06
176.0645	-38.6708	355.52	326.60	322.19	329.00
176.0666	-38.6708	355.61	319.26	321.36	319.25
176.0687	-38.6708	355.43	312.85	320.24	310.77
176.0708	-38.6708	354.67	309.89	319.54	307.69
176.0729	-38.6708	353.14	311.52	319.55	311.99
176.0751	-38.6708	351.04	315.50	319.59	320.18
176.0772	-38.6708	348.64	319.48	318.99	328.47
176.0793	-38.6708	346.05	322.58	317.59	335.50
176.0814	-38.6708	343.35	324.77	315.54	341.18
176.0835	-38.6708	340.72	326.34	313.09	345.83
176.0856	-38.6708	338.55	327.83	310.59	349.90
176.0877	-38.6708	337.37	329.96	308.43	353.93
176.0898	-38.6708	337.66	333.35	306.88	358.39
176.0919	-38.6708	339.44	338.15	306.01	363.46
176.0940	-38.6708	342.30	343.99	305.63	369.01
176.0961	-38.6708	345.64	350.28	305.49	374.72
176.0982	-38.6708	348.97	356.50	305.39	380.33
176.1003	-38.6708	351.98	362.35	305.19	385.68
176.1024	-38.6708	354.52	367.64	304.82	390.66
176.1045	-38.6708	356.53	372.29	304.26	395.24
176.1066	-38.6708	357.95	376.23	303.46	399.38
176.1087	-38.6708	358.76	379.39	302.39	403.05
176.1108	-38.6708	358.91	381.65	300.99	406.20
176.1129	-38.6708	358.30	382.80	299.14	408.73
176.1150	-38.6708	356.75	382.48	296.68	410.44
176.1171	-38.6708	353.92	380.04	293.27	411.03
176.1192	-38.6708	349.17	374.28	288.31	409.88
176.1213	-38.6708	341.48	363.22	280.86	405.99
176.1234	-38.6708	331.63	347.94	271.62	399.75
176.1255	-38.6708	331.99	350.31	271.87	401.67
176.1276	-38.6708	340.91	368.27	280.01	411.18
176.1297	-38.6708	347.29	382.15	285.94	418.77
176.1318	-38.6708	350.97	391.37	289.50	424.01
176.1339	-38.6708	352.92	397.52	291.60	427.57
176.1360	-38.6708	353.72	401.55	292.73	429.87
176.1381	-38.6708	353.69	403.94	293.15	431.07
176.1402	-38.6708	352.99	404.93	292.96	431.19
176.1423	-38.6708	351.69	404.57	292.19	430.19
176.1444	-38.6708	349.79	402.79	290.76	427.87
176.1465	-38.6708	347.23	399.38	288.53	423.92
176.1486	-38.6708	343.87	393.86	285.26	417.81
176.1507	-38.6708	339.44	385.44	280.57	408.63
176.1528	-38.6708	333.47	372.69	273.86	394.85
176.1549	-38.6708	325.26	353.42	264.27	374.15
176.1570	-38.6708	314.12	325.37	250.99	344.20
176.1591	-38.6708	301.94	293.72	236.37	310.48
176.1612	-38.6708	299.06	288.84	232.71	304.91
176.1633	-38.6708	308.69	321.44	243.83	338.60
176.1654	-38.6708	319.74	359.26	256.49	377.61
176.1675	-38.6708	328.29	390.38	266.09	409.51
176.1696	-38.6708	334.60	415.34	272.99	434.89
176.1717	-38.6708	339.36	435.96	278.01	455.70
176.1738	-38.6708	343.05	453.63	281.77	473.40
176.1759	-38.6708	345.99	469.22	284.66	488.93
176.1780	-38.6708	348.39	483.31	286.92	502.90
175.9700	-38.6698	347.19	536.33	299.50	546.60
175.9721	-38.6698	347.13	530.01	299.57	540.25
175.9742	-38.6698	347.08	523.76	299.66	533.98
175.9763	-38.6698	347.03	517.58	299.75	527.79
175.9784	-38.6698	346.98	511.49	299.86	521.68
175.9805	-38.6698	346.93	505.49	299.97	515.66
175.9826	-38.6698	346.89	499.58	300.10	509.74
175.9847	-38.6698	346.85	493.78	300.24	503.92
175.9868	-38.6698	346.82	488.07	300.39	498.21
175.9889	-38.6698	346.79	482.48	300.56	492.62
175.9910	-38.6698	346.77	477.01	300.74	487.14
175.9931	-38.6698	346.75	471.66	300.95	481.79
175.9952	-38.6698	346.75	466.43	301.16	476.56
175.9973	-38.6698	346.75	461.34	301.40	471.48
175.9994	-38.6698	346.76	456.38	301.66	466.53
176.0015	-38.6698	346.78	451.56	301.94	461.72
176.0036	-38.6698	346.81	446.87	302.25	457.05
176.0057	-38.6698	346.86	442.32	302.57	452.52
176.0078	-38.6698	346.92	437.92	302.93	448.14
176.0099	-38.6698	346.99	433.64	303.31	443.89
176.0120	-38.6698	347.08	429.50	303.72	439.77
176.0141	-38.6698	347.19	425.48	304.15	435.78
176.0162	-38.6698	347.32	421.57	304.62	431.91
176.0183	-38.6698	347.47	417.78	305.13	428.15
176.0204	-38.6698	347.64	414.07	305.66	424.47
176.0225	-38.6698	347.84	410.45	306.24	420.88
176.0246	-38.6698	348.06	406.90	306.85	417.36
176.0267	-38.6698	348.31	403.40	307.50	413.87
176.0288	-38.6698	348.59	399.94	308.19	410.42
176.0309	-38.6698	348.89	396.49	308.94	406.98
176.0330	-38.6698	349.22	393.03	309.72	403.51
176.0351	-38.6698	349.58	389.55	310.56	400.01
176.0372	-38.6698	349.97	386.03	311.45	396.44
176.0393	-38.6698	350.38	382.43	312.40	392.78
176.0414	-38.6698	350.82	378.73	313.40	388.99
176.0435	-38.6698	351.28	374.91	314.46	385.05
176.0456	-38.6698	351.76	370.93	315.58	380.90
176.0477	-38.6698	352.26	366.76	316.74	376.52
176.0498	-38.6698	352.77	362.38	317.95	371.85
176.0519	-38.6698	353.28	357.74	319.18	366.82
176.0540	-38.6698	353.80	352.79	320.39	361.37
176.0561	-38.6698	354.30	347.49	321.55	355.38
176.0582	-38.6698	354.79	341.74	322.56	348.70
176.0603	-38.6698	355.23	335.42	323.30	341.08
176.0624	-38.6698	355.63	328.33	323.58	332.13
176.0645	-38.6698	355.97	320.19	323.17	321.33
176.0666	-38.6698	356.25	310.84	321.86	308.36
176.0687	-38.6698	356.35	301.57	319.91	295.22
176.0708	-38.6698	355.67	297.30	318.82	289.99
176.0729	-38.6698	353.73	301.04	319.50	297.86
176.0751	-38.6698	351.06	307.58	320.28	310.44
176.0772	-38.6698	348.12	312.96	319.92	321.34
176.0793	-38.6698	344.98	316.57	318.37	329.62
176.0814	-38.6698	341.61	318.68	315.91	335.78
176.0835	-38.6698	338.16	319.75	312.90	340.44
176.0856	-38.6698	335.11	320.55	309.82	344.29
176.0877	-38.6698	333.32	322.15	307.20	348.12
176.0898	-38.6698	333.58	325.57	305.50	352.64
176.0919	-38.6698	335.96	331.03	304.77	358.11
176.0940	-38.6698	339.75	337.86	304.71	364.24
176.0961	-38.6698	344.00	345.13	304.89	370.54
176.0982	-38.6698	348.09	352.17	305.05	376.64
176.1003	-38.6698	351.66	358.63	305.03	382.37
176.1024	-38.6698	354.61	364.38	304.79	387.63
176.1045	-38.6698	356.89	369.36	304.31	392.42
176.1066	-38.6698	358.49	373.54	303.56	396.73
176.1087	-38.6698	359.42	376.88	302.51	400.54
176.1108	-38.6698	359.62	379.26	301.11	403.80
176.1129	-38.6698	359.00	380.48	299.24	406.40
176.1150	-38.6698	357.35	380.12	296.69	408.16
176.1171	-38.6698	354.25	377.41	293.05	408.70
176.1192	-38.6698	348.77	370.66	287.47	407.20
176.1213	-38.6698	338.58	355.75	277.82	401.65
176.1234	-38.6698	318.49	323.28	259.37	387.47
176.1255	-38.6698	320.70	328.42	261.33	390.51
176.1276	-38.6698	338.38	361.21	277.41	406.90
176.1297	-38.6698	346.83	378.46	285.23	416.01
176.1318	-38.6698	351.09	388.57	289.38	421.61
176.1339	-38.6698	353.22	394.94	291.72	425.23
176.1360	-38.6698	354.07	398.95	292.97	427.47
176.1381	-38.6698	354.01	401.22	293.48	428.55
176.1402	-38.6698	353.25	402.00	293.36	428.51
176.1423	-38.6698	351.85	401.39	292.63	427.29
176.1444	-38.6698	349.84	399.30	291.22	424.72
176.1465	-38.6698	347.13	395.50	288.97	420.44
176.1486	-38.6698	343.57	389.48	285.58	413.85
176.1507	-38.6698	338.82	380.26	280.59	403.85
176.1528	-38.6698	332.25	365.96	273.18	388.43
176.1549	-38.6698	322.64	342.96	261.88	363.76
176.1570	-38.6698	307.81	304.59	244.10	322.87
176.1591	-38.6698	286.37	246.21	218.28	260.96
176.1612	-38.6698	280.38	231.76	210.91	245.36
176.1633	-38.6698	300.28	294.06	234.28	310.30
176.1654	-38.6698	316.25	346.25	252.78	364.40
176.1675	-38.6698	326.66	382.85	264.54	402.02
176.1696	-38.6698	333.78	410.19	272.32	429.86
176.1717	-38.6698	338.92	432.03	277.74	451.90
176.1738	-38.6698	342.83	450.38	281.69	470.29
176.1759	-38.6698	345.89	466.41	284.67	486.25
176.1780	-38.6698	348.37	480.80	286.99	500.50
175.9700	-38.6688	347.06	533.57	299.37	543.79
175.9721	-38.6688	347.00	527.18	299.44	537.39
175.9742	-38.6688	346.94	520.87	299.52	531.06
175.9763	-38.6688	346.88	514.64	299.61	524.80
175.9784	-38.6688	346.83	508.49	299.71	518.64
175.9805	-38.6688	346.78	502.43	299.82	512.56
175.9826	-38.6688	346.73	496.47	299.95	506.58
175.9847	-38.6688	346.69	490.60	300.08	500.70
175.9868	-38.6688	346.65	484.85	300.23	494.93
175.9889	-38.6688	346.62	479.20	300.40	489.28
175.9910	-38.6688	346.59	473.68	300.58	483.75
175.9931	-38.6688	346.57	468.28	300.78	478.35
175.9952	-38.6688	346.56	463.01	301.00	473.08
175.9973	-38.6688	346.55	457.87	301.23	467.95
175.9994	-38.6688	346.56	452.88	301.49	462.97
176.0015	-38.6688	346.57	448.02	301.77	458.13
176.0036	-38.6688	346.60	443.31	302.08	453.43
176.0057	-38.6688	346.63	438.75	302.40	448.89
176.0078	-38.6688	346.69	434.33	302.76	444.49
176.0099	-38.6688	346.76	430.05	303.14	440.24
176.0120	-38.6688	346.84	425.90	303.55	436.12
176.0141	-38.6688	346.95	421.89	304.00	432.14
176.0162	-38.6688	347.07	417.99	304.47	428.28
176.0183	-38.6688	347.22	414.21	304.98	424.54
176.0204	-38.6688	347.39	410.53	305.53	420.89
176.0225	-38.6688	347.58	406.94	306.11	417.33
176.0246	-38.6688	347.80	403.42	306.73	413.84
176.0267	-38.6688	348.05	399.95	307.40	410.39
176.0288	-38.6688	348.33	396.52	308.11	406.98
176.0309	-38.6688	348.64	393.10	308.87	403.57
176.0330	-38.6688	348.98	389.68	309.69	400.14
176.0351	-38.6688	349.35	386.23	310.55	396.67
176.0372	-38.6688	349.75	382.73	311.48	393.14
176.0393	-38.6688	350.18	379.15	312.46	389.50
176.0414	-38.6688	350.64	375.46	313.52	385.72
176.0435	-38.6688	351.12	371.64	314.63	381.78
176.0456	-38.6688	351.63	367.64	315.82	377.62
176.0477	-38.6688	352.16	363.45	317.07	373.20
176.0498	-38.6688	352.70	359.00	318.37	368.46
176.0519	-38.6688	353.27	354.27	319.72	363.35
176.0540	-38.6688	353.84	349.20	321.08	357.76
176.0561	-38.6688	354.41	343.72	322.40	351.57
176.0582	-38.6688	354.97	337.73	323.59	344.59
176.0603	-38.6688	355.50	331.05	324.50	336.49
176.0624	-38.6688	356.00	323.37	324.88	326.70
176.0645	-38.6688	356.48	314.10	324.36	314.13
176.0666	-38.6688	357.03	302.23	322.37	297.05
176.0687	-38.6688	357.69	287.78	318.74	275.32
176.0708	-38.6688	357.37	280.20	316.55	264.53
176.0729	-38.6688	354.63	288.98	318.99	280.89
176.0751	-38.6688	351.12	299.71	321.13	300.73
176.0772	-38.6688	347.57	306.76	321.11	314.71
176.0793	-38.6688	343.83	310.80	319.34	324.17
176.0814	-38.6688	339.67	312.66	316.35	330.65
176.0835	-38.6688	335.14	312.94	312.59	335.12
176.0856	-38.6688	330.79	312.57	308.66	338.46
176.0877	-38.6688	327.98	313.20	305.38	341.80
176.0898	-38.6688	328.19	316.59	303.50	346.31
176.0919	-38.6688	331.55	323.06	303.10	352.36
176.0940	-38.6688	336.71	331.32	303.55	359.31
176.0961	-38.6688	342.21	339.89	304.20	366.36
176.0982	-38.6688	347.22	347.91	304.68	373.04
176.1003	-38.6688	351.44	355.06	304.89	379.17
176.1024	-38.6688	354.82	361.28	304.79	384.73
176.1045	-38.6688	357.39	366.60	304.40	389.73
176.1066	-38.6688	359.18	371.04	303.71	394.21
176.1087	-38.6688	360.23	374.57	302.70	398.15
176.1108	-38.6688	360.51	377.11	301.32	401.52
176.1129	-38.6688	359.92	378.46	299.46	404.24
176.1150	-38.6688	358.26	378.22	296.91	406.11
176.1171	-38.6688	355.09	375.59	293.25	406.76
176.1192	-38.6688	349.40	368.78	287.53	405.33
176.1213	-38.6688	338.41	353.01	277.25	399.56
176.1234	-38.6688	311.68	310.28	252.96	380.95
176.1255	-38.6688	315.78	318.33	256.64	385.21
176.1276	-38.6688	338.26	358.58	277.00	404.84
176.1297	-38.6688	347.29	376.51	285.36	414.15
176.1318	-38.6688	351.66	386.62	289.66	419.68
176.1339	-38.6688	353.79	392.87	292.07	423.19
176.1360	-38.6688	354.58	396.70	293.38	425.29
176.1381	-38.6688	354.45	398.75	293.95	426.22
176.1402	-38.6688	353.60	399.29	293.89	426.01
176.1423	-38.6688	352.10	398.40	293.23	424.59
176.1444	-38.6688	349.98	396.01	291.88	421.80
176.1465	-38.6688	347.16	391.91	289.66	417.29
176.1486	-38.6688	343.47	385.57	286.27	410.44
176.1507	-38.6688	338.54	375.94	281.16	400.05
176.1528	-38.6688	331.63	360.89	273.37	383.83
176.1549	-38.6688	321.20	335.83	261.02	356.94
176.1570	-38.6688	303.53	289.83	239.68	307.88
176.1591	-38.6688	268.52	192.90	197.35	205.18
176.1612	-38.6688	252.88	149.82	178.36	159.48
176.1633	-38.6688	294.01	273.37	227.26	288.98
176.1654	-38.6688	314.25	337.86	250.85	356.02
176.1675	-38.6688	325.87	377.93	263.99	397.26
176.1696	-38.6688	333.43	406.61	272.24	426.47
176.1717	-38.6688	338.79	429.10	277.84	449.16
176.1738	-38.6688	342.81	447.83	281.86	467.91
176.1759	-38.6688	345.94	464.11	284.86	484.09
176.1780	-38.6688	348.46	478.68	287.17	498.51
175.9700	-38.6678	346.93	530.82	299.24	541.01
175.9721	-38.6678	346.87	524.38	299.31	534.54
175.9742	-38.6678	346.80	518.01	299.38	528.15
175.9763	-38.6678	346.74	511.72	299.47	521.83
175.9784	-38.6678	346.68	505.51	299.57	515.60
175.9805	-38.6678	346.62	499.39	299.67	509.46
175.9826	-38.6678	346.57	493.36	299.79	503.42
175.9847	-38.6678	346.52	487.44	299.92	497.48
175.9868	-38.6678	346.48	481.62	300.07	491.66
175.9889	-38.6678	346.44	475.92	300.23	485.95
175.9910	-38.6678	346.41	470.35	300.41	480.36
175.9931	-38.6678	346.38	464.89	300.61	474.91
175.9952	-38.6678	346.36	459.58	300.82	469.59
175.9973	-38.6678	346.35	454.40	301.06	464.42
175.9994	-38.6678	346.35	449.37	301.31	459.40
176.0015	-38.6678	346.36	444.48	301.59	454.52
176.0036	-38.6678	346.37	439.74	301.89	449.80
176.0057	-38.6678	346.41	435.16	302.22	445.24
176.0078	-38.6678	346.45	430.72	302.58	440.83
176.0099	-38.6678	346.51	426.43	302.96	436.57
176.0120	-38.6678	346.59	422.29	303.38	432.46
176.0141	-38.6678	346.69	418.28	303.83	428.48
176.0162	-38.6678	346.81	414.40	304.31	424.64
176.0183	-38.6678	346.95	410.64	304.82	420.92
176.0204	-38.6678	347.12	406.99	305.38	417.30
176.0225	-38.6678	347.31	403.43	305.97	413.78
176.0246	-38.6678	347.53	399.94	306.60	410.32
176.0267	-38.6678	347.78	396.51	307.29	406.92
176.0288	-38.6678	348.06	393.12	308.01	403.55
176.0309	-38.6678	348.37	389.74	308.79	400.18
176.0330	-38.6678	348.72	386.36	309.63	396.80
176.0351	-38.6678	349.10	382.95	310.52	393.38
176.0372	-38.6678	349.51	379.48	311.48	389.88
176.0393	-38.6678	349.96	375.93	312.51	386.27
176.0414	-38.6678	350.44	372.26	313.60	382.52
176.0435	-38.6678	350.94	368.45	314.78	378.59
176.0456	-38.6678	351.48	364.45	316.03	374.43
176.0477	-38.6678	352.04	360.23	317.37	370.00
176.0498	-38.6678	352.63	355.74	318.78	365.22
176.0519	-38.6678	353.24	350.94	320.26	360.04
176.0540	-38.6678	353.87	345.77	321.78	354.35
176.0561	-38.6678	354.51	340.14	323.29	348.01
176.0582	-38.6678	355.16	333.95	324.71	340.82
176.0603	-38.6678	355.80	327.00	325.85	332.39
176.0624	-38.6678	356.41	318.89	326.43	322.00
176.0645	-38.6678	357.02	308.71	325.91	308.05
176.0666	-38.6678	357.84	294.31	323.21	286.78
176.0687	-38.6678	359.52	271.01	316.38	250.14
176.0708	-38.6678	360.60	252.60	310.24	220.94
176.0729	-38.6678	355.80	275.85	318.08	261.85
176.0751	-38.6678	351.12	292.60	322.43	292.19
176.0772	-38.6678	346.96	301.15	322.71	309.05
176.0793	-38.6678	342.61	305.42	320.59	319.34
176.0814	-38.6678	337.57	306.81	316.88	325.89
176.0835	-38.6678	331.60	305.89	312.12	329.89
176.0856	-38.6678	325.28	303.64	306.97	332.27
176.0877	-38.6678	320.72	302.51	302.65	334.65
176.0898	-38.6678	320.85	305.77	300.58	339.08
176.0919	-38.6678	325.90	313.94	300.83	346.05
176.0940	-38.6678	333.16	324.36	302.13	354.21
176.0961	-38.6678	340.31	334.63	303.42	362.22
176.0982	-38.6678	346.43	343.79	304.32	369.56
176.1003	-38.6678	351.36	351.68	304.78	376.13
176.1024	-38.6678	355.19	358.40	304.83	381.97
176.1045	-38.6678	358.05	364.05	304.53	387.18
176.1066	-38.6678	360.04	368.73	303.91	391.81
176.1087	-38.6678	361.21	372.46	302.95	395.88
176.1108	-38.6678	361.57	375.19	301.62	399.38
176.1129	-38.6678	361.06	376.73	299.82	402.23
176.1150	-38.6678	359.48	376.75	297.36	404.27
176.1171	-38.6678	356.46	374.56	293.88	405.18
176.1192	-38.6678	351.19	368.72	288.61	404.28
176.1213	-38.6678	341.90	356.18	279.95	400.12
176.1234	-38.6678	326.99	333.92	266.46	391.16
176.1255	-38.6678	328.02	337.21	267.38	393.40
176.1276	-38.6678	341.27	361.30	279.38	405.33
176.1297	-38.6678	348.81	376.38	286.41	413.19
176.1318	-38.6678	352.72	385.54	290.36	418.20
176.1339	-38.6678	354.62	391.29	292.66	421.43
176.1360	-38.6678	355.27	394.78	293.96	423.33
176.1381	-38.6678	355.02	396.52	294.55	424.06
176.1402	-38.6678	354.05	396.77	294.55	423.67
176.1423	-38.6678	352.44	395.58	293.98	422.07
176.1444	-38.6678	350.22	392.91	292.74	419.11
176.1465	-38.6678	347.31	388.57	290.64	414.47
176.1486	-38.6678	343.56	382.10	287.36	407.57
176.1507	-38.6678	338.62	372.51	282.35	397.28
176.1528	-38.6678	331.75	357.73	274.63	381.36
176.1549	-38.6678	321.40	333.26	262.30	355.02
176.1570	-38.6678	303.89	288.25	240.95	306.86
176.1591	-38.6678	269.14	193.09	198.59	205.77
176.1612	-38.6678	253.69	151.02	179.65	161.00
176.1633	-38.6678	294.42	272.55	228.23	288.52
176.1654	-38.6678	314.55	336.39	251.69	354.90
176.1675	-38.6678	326.11	376.18	264.69	395.83
176.1696	-38.6678	333.65	404.77	272.83	424.91
176.1717	-38.6678	339.00	427.25	278.34	447.54
176.1738	-38.6678	343.01	446.01	282.29	466.28
176.1759	-38.6678	346.14	462.34	285.22	482.49
